X,Y,Z,formation
74.7,10.0,-55.950000000000045,1.0
74.7,10.0,-33.569999999999936,1.0
74.7,10.0,-11.19,1.0
74.7,30.0,-100.71000000000004,1.0
74.7,30.0,-78.32999999999993,1.0
74.7,30.0,-55.950000000000045,1.0
74.7,30.0,-33.569999999999936,1.0
74.7,30.0,-11.19,1.0
74.7,50.0,-100.71000000000004,1.0
74.7,50.0,-78.32999999999993,1.0
74.7,50.0,-55.950000000000045,1.0
74.7,50.0,-33.569999999999936,1.0
74.7,50.0,-11.19,1.0
74.7,70.0,-100.71000000000004,1.0
74.7,70.0,-78.32999999999993,1.0
74.7,70.0,-55.950000000000045,1.0
74.7,70.0,-33.569999999999936,1.0
74.7,70.0,-11.19,1.0
74.7,90.0,-100.71000000000004,1.0
74.7,90.0,-78.32999999999993,1.0
74.7,90.0,-55.950000000000045,1.0
74.7,90.0,-33.569999999999936,1.0
74.7,90.0,-11.19,1.0
74.7,110.0,-78.32999999999993,1.0
74.7,110.0,-55.950000000000045,1.0
74.7,110.0,-33.569999999999936,1.0
74.7,110.0,-11.19,1.0
74.7,130.0,-78.32999999999993,1.0
74.7,130.0,-55.950000000000045,1.0
74.7,130.0,-33.569999999999936,1.0
74.7,130.0,-11.19,1.0
74.7,150.0,-78.32999999999993,1.0
74.7,150.0,-55.950000000000045,1.0
74.7,150.0,-33.569999999999936,1.0
74.7,150.0,-11.19,1.0
74.7,170.0,-78.32999999999993,1.0
74.7,170.0,-55.950000000000045,1.0
74.7,170.0,-33.569999999999936,1.0
74.7,170.0,-11.19,1.0
74.7,190.0,-78.32999999999993,1.0
74.7,190.0,-55.950000000000045,1.0
74.7,190.0,-33.569999999999936,1.0
74.7,190.0,-11.19,1.0
74.7,210.0,-78.32999999999993,1.0
74.7,210.0,-55.950000000000045,1.0
74.7,210.0,-33.569999999999936,1.0
74.7,210.0,-11.19,1.0
74.7,230.0,-78.32999999999993,1.0
74.7,230.0,-55.950000000000045,1.0
74.7,230.0,-33.569999999999936,1.0
74.7,230.0,-11.19,1.0
74.7,250.0,-78.32999999999993,1.0
74.7,250.0,-55.950000000000045,1.0
74.7,250.0,-33.569999999999936,1.0
74.7,250.0,-11.19,1.0
74.7,270.0,-78.32999999999993,1.0
74.7,270.0,-55.950000000000045,1.0
74.7,270.0,-33.569999999999936,1.0
74.7,270.0,-11.19,1.0
74.7,290.0,-78.32999999999993,1.0
74.7,290.0,-55.950000000000045,1.0
74.7,290.0,-33.569999999999936,1.0
74.7,290.0,-11.19,1.0
74.7,310.0,-78.32999999999993,1.0
74.7,310.0,-55.950000000000045,1.0
74.7,310.0,-33.569999999999936,1.0
74.7,310.0,-11.19,1.0
74.7,330.0,-78.32999999999993,1.0
