X,Y,Z,formation
11.5,258.0,-471.9,4.0
11.5,258.0,-447.70000000000005,4.0
11.5,258.0,-423.5,4.0
11.5,258.0,-399.29999999999995,4.0
11.5,258.0,-375.1,4.0
11.5,258.0,-350.9,4.0
11.5,258.0,-326.70000000000005,4.0
11.5,258.0,-302.5,4.0
11.5,258.0,-278.29999999999995,4.0
11.5,258.0,-254.10000000000002,4.0
11.5,258.0,-229.89999999999998,4.0
11.5,258.0,-205.69999999999993,4.0
11.5,258.0,-181.5,4.0
11.5,258.0,-157.29999999999995,4.0
11.5,258.0,-133.0999999999999,4.0
11.5,258.0,-108.89999999999986,4.0
11.5,258.0,-84.70000000000005,4.0
11.5,258.0,-60.5,4.0
11.5,270.0,-568.7,4.0
11.5,270.0,-544.5,4.0
11.5,270.0,-520.3,4.0
11.5,270.0,-496.1,4.0
11.5,270.0,-471.9,4.0
11.5,270.0,-447.70000000000005,4.0
11.5,270.0,-423.5,4.0
11.5,270.0,-399.29999999999995,4.0
11.5,270.0,-375.1,4.0
11.5,270.0,-350.9,4.0
11.5,270.0,-326.70000000000005,4.0
11.5,270.0,-302.5,4.0
11.5,270.0,-278.29999999999995,4.0
11.5,270.0,-254.10000000000002,4.0
11.5,270.0,-229.89999999999998,4.0
11.5,270.0,-205.69999999999993,4.0
11.5,270.0,-181.5,4.0
11.5,270.0,-157.29999999999995,4.0
11.5,270.0,-133.0999999999999,4.0
11.5,270.0,-108.89999999999986,4.0
11.5,270.0,-84.70000000000005,4.0
11.5,270.0,-60.5,4.0
11.5,282.0,-568.7,4.0
11.5,282.0,-544.5,4.0
11.5,282.0,-520.3,4.0
11.5,282.0,-496.1,4.0
11.5,282.0,-471.9,4.0
11.5,282.0,-447.70000000000005,4.0
11.5,282.0,-423.5,4.0
11.5,282.0,-399.29999999999995,4.0
11.5,282.0,-375.1,4.0
11.5,282.0,-350.9,4.0
11.5,282.0,-326.70000000000005,4.0
11.5,282.0,-302.5,4.0
11.5,282.0,-278.29999999999995,4.0
11.5,282.0,-254.10000000000002,4.0
11.5,282.0,-229.89999999999998,4.0
11.5,282.0,-205.69999999999993,4.0
11.5,282.0,-181.5,4.0
11.5,282.0,-157.29999999999995,4.0
