,X,Y,Z,grade,formation,borehole
293,462.0,1085.0,-207.39999999999998,2.540455846484532,5,38
294,462.0,1085.0,-195.8,2.540447468656261,5,38
295,462.0,1085.0,-184.2,2.5404403416172836,5,38
296,462.0,1085.0,-172.60000000000002,2.540434497911096,5,38
297,462.0,1085.0,-161.0,2.540429963833596,5,38
298,462.0,1085.0,-149.39999999999998,2.5404267591812317,5,38
299,462.0,1085.0,-137.8,2.540424897065892,5,38
300,462.0,1085.0,-126.19999999999999,2.5404243837995604,5,38
301,462.0,1085.0,-114.60000000000002,2.5404252188505367,5,38
302,462.0,1085.0,-103.0,2.54042739487172,5,38
303,1738.0,3007.0,-265.4,2.5414431178356605,5,39
304,1738.0,3007.0,-253.79999999999998,2.5414431253898866,5,39
305,506.0,775.0,-230.6,2.5411878647906367,5,40
306,506.0,775.0,-219.0,2.5411855688292273,5,40
307,506.0,775.0,-207.39999999999998,2.5411835010388715,5,40
308,506.0,775.0,-195.8,2.5411816680621095,5,40
309,506.0,775.0,-184.2,2.5411800757661256,5,40
310,506.0,775.0,-172.60000000000002,2.541178729204664,5,40
311,506.0,775.0,-161.0,2.541177632585411,5,40
312,506.0,775.0,-149.39999999999998,2.5411767892432007,5,40
313,506.0,775.0,-137.8,2.5411762016192774,5,40
314,770.0,2573.0,-161.0,2.541408381321201,5,41
315,770.0,2573.0,-149.39999999999998,2.5414081795553303,5,41
316,770.0,2573.0,-137.8,2.5414080021019,5,41
317,770.0,2573.0,-126.19999999999999,2.5414078493320766,5,41
318,770.0,2573.0,-114.60000000000002,2.541407721549388,5,41
319,770.0,2573.0,-103.0,2.541407618988582,5,41
320,770.0,2573.0,-91.39999999999998,2.541407541814829,5,41
321,418.0,2759.0,-103.0,2.5414243569555506,5,42
322,418.0,2759.0,-91.39999999999998,2.541424360591651,5,42
323,418.0,2759.0,-79.80000000000001,2.5414243729492014,5,42
324,418.0,2759.0,-68.19999999999999,2.5414243939930574,5,42
325,418.0,2759.0,-56.60000000000002,2.5414244236712573,5,42
326,418.0,2759.0,-45.0,2.541424461915242,5,42
327,770.0,2449.0,-184.2,2.5413762747738633,5,43
328,770.0,2449.0,-172.60000000000002,2.541375746402297,5,43
329,770.0,2449.0,-161.0,2.541375273153544,5,43
330,770.0,2449.0,-149.39999999999998,2.541374856239525,5,43
331,770.0,2449.0,-137.8,2.5413744966955005,5,43
332,770.0,2449.0,-126.19999999999999,2.5413741953749684,5,43
333,770.0,2449.0,-114.60000000000002,2.541373952945659,5,43
334,462.0,899.0,-230.6,2.541011728901538,5,44
335,462.0,899.0,-219.0,2.54100764744098,5,44
336,462.0,899.0,-207.39999999999998,2.541003992758825,5,44
337,462.0,899.0,-195.8,2.54100077806776,5,44
338,462.0,899.0,-184.2,2.5409980149622657,5,44
339,462.0,899.0,-172.60000000000002,2.5409957133328414,5,44
