X,Y,Z,grade,formation
374.0,1643.0,-242.2,2.0643360717337678,5
374.0,1643.0,-230.6,2.0644186655639083,5
374.0,1643.0,-219.0,2.0645059783970527,5
374.0,1705.0,-277.0,2.0640246907659527,5
374.0,1705.0,-265.4,2.0640794214535925,5
374.0,1705.0,-253.79999999999998,2.0641346497014155,5
374.0,1705.0,-242.2,2.064190029067361,5
374.0,1705.0,-230.6,2.064245046532701,5
374.0,1705.0,-219.0,2.06429899805128,5
374.0,1767.0,-265.4,2.063867715832033,5
374.0,1767.0,-253.79999999999998,2.063909944294345,5
374.0,1767.0,-242.2,2.063950574966859,5
374.0,1767.0,-230.6,2.0639891786219287,5
374.0,1767.0,-219.0,2.064025261036033,5
374.0,1829.0,-265.4,2.063590505877068,5
374.0,1829.0,-253.79999999999998,2.063622480530571,5
374.0,1829.0,-242.2,2.0636525661037193,5
374.0,1829.0,-230.6,2.0636804787199376,5
374.0,1829.0,-219.0,2.063705917614381,5
374.0,1829.0,-207.39999999999998,2.06372856932388,5
374.0,1891.0,-253.79999999999998,2.063317796224087,5
374.0,1891.0,-242.2,2.0633400902709833,5
374.0,1891.0,-230.6,2.063360528336422,5
374.0,1891.0,-219.0,2.063378932413179,5
374.0,1891.0,-207.39999999999998,2.063395125553372,5
374.0,1953.0,-242.2,2.063045467536391,5
374.0,1953.0,-230.6,2.063060596633294,5
374.0,1953.0,-219.0,2.063074157654663,5
374.0,1953.0,-207.39999999999998,2.0630860486256752,5
374.0,1953.0,-195.8,2.0630961729875836,5
374.0,2015.0,-219.0,2.0628076412445244,5
374.0,2015.0,-207.39999999999998,2.062816641690422,5
374.0,2015.0,-195.8,2.0628243454986808,5
374.0,2015.0,-184.2,2.0628307022515378,5
374.0,2077.0,-207.39999999999998,2.062591807889508,5
374.0,2077.0,-195.8,2.0625979631763123,5
374.0,2077.0,-184.2,2.062603130228612,5
374.0,2077.0,-172.60000000000002,2.0626072839817784,5
374.0,2077.0,-161.0,2.0626104037755506,5
374.0,2139.0,-195.8,2.0624155095725034,5
374.0,2139.0,-184.2,2.0624200022503847,5
374.0,2139.0,-172.60000000000002,2.0624237353219437,5
374.0,2139.0,-161.0,2.0624266976685575,5
374.0,2139.0,-149.39999999999998,2.062428881232181,5
374.0,2201.0,-184.2,2.0622768822428297,5
374.0,2201.0,-172.60000000000002,2.06228047735652,5
374.0,2201.0,-161.0,2.0622834686292206,5
374.0,2201.0,-149.39999999999998,2.062285853075535,5
374.0,2201.0,-137.8,2.0622876298231874,5
374.0,2263.0,-172.60000000000002,2.0621722957176343,5
374.0,2263.0,-161.0,2.062175441689437,5
374.0,2263.0,-149.39999999999998,2.0621780797245344,5
374.0,2263.0,-137.8,2.0621802123612007,5
374.0,2263.0,-126.19999999999999,2.06218184360881,5
374.0,2325.0,-161.0,2.0620977453261102,5
374.0,2325.0,-149.39999999999998,2.0621006454628743,5
374.0,2325.0,-137.8,2.0621030873530013,5
374.0,2325.0,-126.19999999999999,2.062105078283107,5
374.0,2325.0,-114.60000000000002,2.0621066265526697,5
374.0,2387.0,-149.39999999999998,2.062049467560774,5
374.0,2387.0,-137.8,2.0620521259741817,5
374.0,2387.0,-126.19999999999999,2.0620543427104896,5
374.0,2387.0,-114.60000000000002,2.0620561300678366,5
374.0,2387.0,-103.0,2.062057500971637,5
374.0,2449.0,-137.8,2.0620240494661926,5
374.0,2449.0,-126.19999999999999,2.062026302523669,5
374.0,2449.0,-114.60000000000002,2.0620281102109197,5
374.0,2449.0,-103.0,2.0620294906074608,5
374.0,2449.0,-91.39999999999998,2.0620304620141465,5
374.0,2511.0,-137.8,2.0620161965726678,5
374.0,2511.0,-126.19999999999999,2.062018225007379,5
374.0,2511.0,-114.60000000000002,2.0620197723180778,5
374.0,2511.0,-103.0,2.0620208633688724,5
374.0,2511.0,-91.39999999999998,2.0620215228500336,5
374.0,2573.0,-126.19999999999999,2.062027570668652,5
374.0,2573.0,-114.60000000000002,2.0620285135203904,5
374.0,2573.0,-103.0,2.062028962469461,5
374.0,2573.0,-91.39999999999998,2.062028950078634,5
374.0,2573.0,-79.80000000000001,2.06202850810635,5
374.0,2635.0,-126.19999999999999,2.0620514776480627,5
374.0,2635.0,-114.60000000000002,2.0620514314653597,5
374.0,2635.0,-103.0,2.0620508544808698,5
374.0,2635.0,-91.39999999999998,2.0620497882843734,5
374.0,2635.0,-79.80000000000001,2.062048272979619,5
374.0,2697.0,-126.19999999999999,2.0620862479801194,5
374.0,2697.0,-114.60000000000002,2.06208484196809,5
374.0,2697.0,-103.0,2.062082877414103,5
374.0,2697.0,-91.39999999999998,2.0620804054724893,5
374.0,2697.0,-79.80000000000001,2.0620774749824182,5
374.0,2759.0,-126.19999999999999,2.062127001027328,5
374.0,2759.0,-114.60000000000002,2.062123962825181,5
374.0,2759.0,-103.0,2.062120352982915,5
374.0,2759.0,-91.39999999999998,2.0621162319063506,5
374.0,2759.0,-79.80000000000001,2.0621116567642277,5
374.0,2821.0,-126.19999999999999,2.06216769746848,5
374.0,2821.0,-114.60000000000002,2.062162951826486,5
374.0,2821.0,-103.0,2.0621576365667638,5
374.0,2821.0,-91.39999999999998,2.062151820120673,5
374.0,2821.0,-79.80000000000001,2.062145566770963,5
374.0,2883.0,-137.8,2.0622073097544784,5
374.0,2883.0,-126.19999999999999,2.0622016943610513,5
374.0,2883.0,-114.60000000000002,2.062195441814725,5
374.0,2883.0,-103.0,2.0621886315564053,5
374.0,2883.0,-91.39999999999998,2.062181338064558,5
374.0,2883.0,-79.80000000000001,2.062173630899222,5
374.0,2945.0,-149.39999999999998,2.062235378320589,5
374.0,2945.0,-137.8,2.062229457964468,5
374.0,2945.0,-126.19999999999999,2.0622228200041697,5
374.0,2945.0,-114.60000000000002,2.062215553577067,5
374.0,2945.0,-103.0,2.0622077422822764,5
374.0,2945.0,-91.39999999999998,2.0621994642164987,5
374.0,2945.0,-79.80000000000001,2.0621907920552305,5
374.0,2945.0,-68.19999999999999,2.0621817931719546,5
374.0,3007.0,-161.0,2.0622452789764454,5
374.0,3007.0,-149.39999999999998,2.0622398608577783,5
374.0,3007.0,-137.8,2.0622336320895505,5
374.0,3007.0,-126.19999999999999,2.0622266888618084,5
374.0,3007.0,-114.60000000000002,2.0622191216596875,5
374.0,3007.0,-103.0,2.0622110152569606,5
374.0,3007.0,-91.39999999999998,2.0622024487632795,5
374.0,3007.0,-79.80000000000001,2.062193495716982,5
374.0,3007.0,-68.19999999999999,2.06218422421581,5
374.0,3069.0,-149.39999999999998,2.0622239636731785,5
374.0,3069.0,-137.8,2.0622182191203553,5
374.0,3069.0,-126.19999999999999,2.0622117599969703,5
374.0,3069.0,-114.60000000000002,2.062204674654073,5
374.0,3069.0,-103.0,2.0621970459948513,5
374.0,3069.0,-91.39999999999998,2.0621889515041,5
374.0,3069.0,-79.80000000000001,2.0621804633230068,5
374.0,3069.0,-68.19999999999999,2.0621716483619164,5
418.0,31.0,-265.4,2.056990620369955,5
418.0,31.0,-253.79999999999998,2.0567739370388076,5
418.0,31.0,-242.2,2.0565556139047803,5
418.0,31.0,-230.6,2.0563367523607745,5
418.0,93.0,-253.79999999999998,2.057100528334919,5
418.0,93.0,-242.2,2.056902115802731,5
418.0,93.0,-230.6,2.0567036543788566,5
418.0,155.0,-242.2,2.057504535228495,5
418.0,155.0,-230.6,2.0573398608382805,5
418.0,217.0,-242.2,2.0582339692134695,5
418.0,217.0,-230.6,2.058107064594626,5
418.0,217.0,-219.0,2.0579819773644217,5
418.0,279.0,-230.6,2.0588806922034455,5
418.0,279.0,-219.0,2.0587901630612113,5
418.0,341.0,-230.6,2.0595805100061475,5
418.0,341.0,-219.0,2.0595177164214973,5
418.0,341.0,-207.39999999999998,2.059456859650547,5
418.0,403.0,-230.6,2.060171618409528,5
418.0,403.0,-219.0,2.060129391420134,5
418.0,403.0,-207.39999999999998,2.060088658118898,5
418.0,403.0,-195.8,2.0600496388601477,5
418.0,465.0,-230.6,2.0606511074798357,5
418.0,465.0,-219.0,2.0606233930805526,5
418.0,465.0,-207.39999999999998,2.0605967598094925,5
418.0,465.0,-195.8,2.0605713423199847,5
418.0,527.0,-230.6,2.0610334758626334,5
418.0,527.0,-219.0,2.061015720844057,5
418.0,527.0,-207.39999999999998,2.060998696511834,5
418.0,527.0,-195.8,2.060982483334965,5
418.0,589.0,-230.6,2.0613402259298392,5
418.0,589.0,-219.0,2.0613292475402414,5
418.0,589.0,-207.39999999999998,2.061318712090053,5
418.0,589.0,-195.8,2.061308666256209,5
418.0,651.0,-230.6,2.0615940382951714,5
418.0,651.0,-219.0,2.061587736374054,5
418.0,651.0,-207.39999999999998,2.061581637196055,5
418.0,713.0,-242.2,2.061819088299981,5
418.0,713.0,-230.6,2.0618161892748104,5
418.0,713.0,-219.0,2.061813268170645,5
418.0,713.0,-207.39999999999998,2.0618103355787727,5
418.0,775.0,-242.2,2.062025809426015,5
418.0,775.0,-230.6,2.0620257887023743,5
418.0,775.0,-219.0,2.0620255455231966,5
418.0,775.0,-207.39999999999998,2.062025078554089,5
418.0,837.0,-253.79999999999998,2.0622340896327986,5
418.0,837.0,-242.2,2.0622371540355413,5
418.0,837.0,-230.6,2.0622397868497044,5
418.0,837.0,-219.0,2.0622419731564823,5
418.0,899.0,-253.79999999999998,2.062461401183659,5
418.0,899.0,-242.2,2.0624675542278177,5
418.0,899.0,-230.6,2.0624730195831384,5
418.0,899.0,-219.0,2.062477766014244,5
418.0,961.0,-265.4,2.0627081561365443,5
418.0,961.0,-253.79999999999998,2.0627189706711677,5
418.0,961.0,-242.2,2.062728833502815,5
418.0,961.0,-230.6,2.062737686218602,5
418.0,1023.0,-265.4,2.062997938546791,5
418.0,1023.0,-253.79999999999998,2.0630138291998104,5
418.0,1023.0,-242.2,2.063028402810438,5
418.0,1023.0,-230.6,2.063041561658333,5
418.0,1085.0,-265.4,2.0633223522395676,5
418.0,1085.0,-253.79999999999998,2.0633446717356554,5
418.0,1085.0,-242.2,2.0633652564466805,5
418.0,1147.0,-253.79999999999998,2.0636946111511625,5
418.0,1147.0,-242.2,2.063722489968719,5
418.0,1209.0,-253.79999999999998,2.064019990040973,5
418.0,1209.0,-242.2,2.064055489453093,5
418.0,1271.0,-253.79999999999998,2.0642389163209924,5
418.0,1271.0,-242.2,2.0642791650638594,5
418.0,1333.0,-253.79999999999998,2.0642393128968246,5
418.0,1333.0,-242.2,2.06427445241642,5
418.0,1333.0,-230.6,2.0643104435548194,5
418.0,1395.0,-253.79999999999998,2.0639600453693125,5
418.0,1395.0,-242.2,2.0639722941756617,5
418.0,1395.0,-230.6,2.063992081293258,5
418.0,1395.0,-219.0,2.0640204079049522,5
418.0,1457.0,-253.79999999999998,2.0635734513846256,5
418.0,1457.0,-242.2,2.0635532532966434,5
418.0,1457.0,-230.6,2.063549742953911,5
418.0,1457.0,-219.0,2.0635673363561873,5
418.0,1457.0,-207.39999999999998,2.0636088461740054,5
418.0,1519.0,-242.2,2.0634563843974303,5
418.0,1519.0,-230.6,2.0634474239950014,5
418.0,1519.0,-219.0,2.063462953410072,5
418.0,1519.0,-207.39999999999998,2.0635068292493655,5
418.0,1581.0,-253.79999999999998,2.063803633134121,5
418.0,1581.0,-242.2,2.063803080693141,5
418.0,1581.0,-230.6,2.063813652064106,5
418.0,1581.0,-219.0,2.063837519148155,5
418.0,1643.0,-253.79999999999998,2.0641643851987808,5
418.0,1643.0,-242.2,2.064193243863073,5
418.0,1643.0,-230.6,2.0642250155018624,5
418.0,1705.0,-253.79999999999998,2.0642750548891797,5
418.0,1705.0,-242.2,2.0643154516316646,5
418.0,1767.0,-253.79999999999998,2.0641302068666176,5
418.0,1767.0,-242.2,2.064168829788477,5
418.0,1829.0,-242.2,2.0638706984702755,5
418.0,1829.0,-230.6,2.063899973376357,5
418.0,1891.0,-242.2,2.0635235309407456,5
418.0,1891.0,-230.6,2.0635459733381243,5
418.0,1953.0,-242.2,2.0631878249368913,5
418.0,1953.0,-230.6,2.0632047043399204,5
418.0,1953.0,-219.0,2.0632198019929526,5
418.0,2015.0,-242.2,2.062891655145779,5
418.0,2015.0,-230.6,2.062904443467437,5
418.0,2015.0,-219.0,2.062915900992022,5
418.0,2015.0,-207.39999999999998,2.0629259607647787,5
418.0,2077.0,-230.6,2.0626540081101936,5
418.0,2077.0,-219.0,2.0626630045914793,5
418.0,2077.0,-207.39999999999998,2.062670964364391,5
418.0,2077.0,-195.8,2.0626778510446284,5
418.0,2139.0,-219.0,2.0624600117359773,5
418.0,2139.0,-207.39999999999998,2.062466691298536,5
418.0,2139.0,-195.8,2.062472558540263,5
418.0,2139.0,-184.2,2.0624775950319005,5
418.0,2201.0,-207.39999999999998,2.062307917828379,5
418.0,2201.0,-195.8,2.0623132912930804,5
418.0,2201.0,-184.2,2.062318005173828,5
418.0,2201.0,-172.60000000000002,2.0623220520082914,5
418.0,2201.0,-161.0,2.0623254265905366,5
418.0,2263.0,-195.8,2.0621938608990082,5
418.0,2263.0,-184.2,2.062198556480817,5
418.0,2263.0,-172.60000000000002,2.062202682231156,5
418.0,2263.0,-161.0,2.0622062383191015,5
418.0,2263.0,-149.39999999999998,2.0622092265717002,5
418.0,2325.0,-184.2,2.0621136190339167,5
418.0,2325.0,-172.60000000000002,2.0621179537439973,5
418.0,2325.0,-161.0,2.062121757232274,5
418.0,2325.0,-149.39999999999998,2.0621250362612313,5
418.0,2325.0,-137.8,2.0621277988067828,5
418.0,2387.0,-172.60000000000002,2.0620633607330925,5
418.0,2387.0,-161.0,2.0620673873349338,5
418.0,2387.0,-149.39999999999998,2.0620708831028787,5
418.0,2387.0,-137.8,2.0620738617828733,5
418.0,2449.0,-172.60000000000002,2.06203562992904,5
418.0,2449.0,-161.0,2.0620397425242114,5
418.0,2449.0,-149.39999999999998,2.062043279193629,5
418.0,2449.0,-137.8,2.062046261381779,5
418.0,2449.0,-126.19999999999999,2.0620487110017724,5
418.0,2511.0,-161.0,2.0620363145765697,5
418.0,2511.0,-149.39999999999998,2.0620395917693335,5
418.0,2511.0,-137.8,2.062042251268289,5
418.0,2511.0,-126.19999999999999,2.062044324686356,5
418.0,2511.0,-114.60000000000002,2.0620458434830313,5
418.0,2573.0,-161.0,2.0620548785521033,5
418.0,2573.0,-149.39999999999998,2.0620574633252033,5
418.0,2573.0,-137.8,2.062059353416425,5
418.0,2573.0,-126.19999999999999,2.06206059264061,5
418.0,2573.0,-114.60000000000002,2.0620612239516625,5
418.0,2635.0,-161.0,2.0620926977729765,5
418.0,2635.0,-149.39999999999998,2.0620940484924923,5
418.0,2635.0,-137.8,2.062094627476447,5
418.0,2635.0,-126.19999999999999,2.062094492961363,5
418.0,2635.0,-114.60000000000002,2.062093701326007,5
418.0,2697.0,-161.0,2.0621456512829783,5
418.0,2697.0,-149.39999999999998,2.06214519170635,5
418.0,2697.0,-137.8,2.062143897363317,5
418.0,2697.0,-126.19999999999999,2.062141842262318,5
418.0,2697.0,-114.60000000000002,2.062139097251235,5
418.0,2759.0,-161.0,2.062207530364035,5
418.0,2759.0,-149.39999999999998,2.0622047823161362,5
418.0,2759.0,-137.8,2.062201161496576,5
418.0,2759.0,-126.19999999999999,2.0621967576012192,5
418.0,2759.0,-114.60000000000002,2.062191655632408,5
418.0,2821.0,-161.0,2.0622698766873033,5
418.0,2821.0,-149.39999999999998,2.062264633285947,5
418.0,2821.0,-137.8,2.062258507435089,5
418.0,2821.0,-126.19999999999999,2.06225160272242,5
418.0,2821.0,-114.60000000000002,2.0622440164602795,5
418.0,2883.0,-172.60000000000002,2.062329259834149,5
418.0,2883.0,-161.0,2.062322735863454,5
418.0,2883.0,-149.39999999999998,2.0623152189664826,5
418.0,2883.0,-137.8,2.062306831013071,5
418.0,2883.0,-126.19999999999999,2.0622976861805613,5
418.0,2883.0,-114.60000000000002,2.0622878909951834,5
418.0,2945.0,-161.0,2.062356432759498,5
418.0,2945.0,-149.39999999999998,2.0623473513456982,5
418.0,2945.0,-137.8,2.0623374159546612,5
418.0,2945.0,-126.19999999999999,2.0623267471273916,5
418.0,2945.0,-114.60000000000002,2.062315456839846,5
418.0,3007.0,-161.0,2.062363935751428,5
418.0,3007.0,-149.39999999999998,2.0623543802795394,5
418.0,3007.0,-137.8,2.0623439785004747,5
418.0,3007.0,-126.19999999999999,2.062332852747757,5
418.0,3007.0,-114.60000000000002,2.062321116516538,5
418.0,3007.0,-103.0,2.0623088746699367,5
418.0,3069.0,-161.0,2.0623428562040083,5
418.0,3069.0,-149.39999999999998,2.062334039191377,5
418.0,3069.0,-137.8,2.0623243690174924,5
418.0,3069.0,-126.19999999999999,2.06231396518339,5
418.0,3069.0,-114.60000000000002,2.0623029387722065,5
462.0,31.0,-277.0,2.0565252575627846,5
462.0,31.0,-265.4,2.056249027550817,5
462.0,31.0,-253.79999999999998,2.0559667815808145,5
462.0,31.0,-242.2,2.0556796931370145,5
462.0,31.0,-230.6,2.055389141294433,5
462.0,31.0,-219.0,2.055096718581412,5
462.0,93.0,-265.4,2.0566430014495447,5
462.0,93.0,-253.79999999999998,2.05638934959808,5
462.0,93.0,-242.2,2.0561321179009404,5
462.0,93.0,-230.6,2.0558725794240367,5
462.0,93.0,-219.0,2.0556121854584393,5
462.0,155.0,-253.79999999999998,2.057112962887265,5
462.0,155.0,-242.2,2.0569040062067185,5
462.0,155.0,-230.6,2.056694304272952,5
462.0,155.0,-219.0,2.056485055954815,5
462.0,217.0,-242.2,2.0578127424169472,5
462.0,217.0,-230.6,2.057656399753195,5
462.0,217.0,-219.0,2.0575014304640367,5
462.0,217.0,-207.39999999999998,2.057348805326339,5
462.0,279.0,-242.2,2.0587042059642315,5
462.0,279.0,-230.6,2.0585943667947126,5
462.0,279.0,-219.0,2.0584862404910917,5
462.0,279.0,-207.39999999999998,2.0583804853548244,5
462.0,341.0,-242.2,2.0594884976930032,5
462.0,341.0,-230.6,2.0594144748607563,5
462.0,341.0,-219.0,2.0593420785429286,5
462.0,341.0,-207.39999999999998,2.059271729634281,5
462.0,341.0,-195.8,2.059203860829869,5
462.0,403.0,-242.2,2.0601339455002217,5
462.0,403.0,-230.6,2.06008548466475,5
462.0,403.0,-219.0,2.0600383595498464,5
462.0,403.0,-207.39999999999998,2.0599928287247824,5
462.0,403.0,-195.8,2.059949154207758,5
462.0,465.0,-242.2,2.060645632798867,5
462.0,465.0,-230.6,2.0606146075891134,5
462.0,465.0,-219.0,2.0605845771365185,5
462.0,465.0,-207.39999999999998,2.0605556960794247,5
462.0,527.0,-242.2,2.061046044304744,5
462.0,527.0,-230.6,2.0610266428212576,5
462.0,527.0,-219.0,2.061007919057255,5
462.0,527.0,-207.39999999999998,2.060989963487502,5
462.0,589.0,-242.2,2.0613629443621226,5
462.0,589.0,-230.6,2.0613512712755595,5
462.0,589.0,-219.0,2.0613400037359098,5
462.0,651.0,-253.79999999999998,2.061630016514978,5
462.0,651.0,-242.2,2.0616234520022556,5
462.0,651.0,-230.6,2.0616170324655796,5
462.0,651.0,-219.0,2.0616107848397833,5
462.0,713.0,-253.79999999999998,2.0618545182588535,5
462.0,713.0,-242.2,2.061851938687595,5
462.0,713.0,-230.6,2.061849307577134,5
462.0,713.0,-219.0,2.0618466350710896,5
462.0,775.0,-265.4,2.0620682437064954,5
462.0,775.0,-253.79999999999998,2.062069164236565,5
462.0,775.0,-242.2,2.0620698349216604,5
462.0,775.0,-230.6,2.062070251442144,5
462.0,837.0,-265.4,2.062288139347547,5
462.0,837.0,-253.79999999999998,2.062292367474823,5
462.0,837.0,-242.2,2.062296129176751,5
462.0,837.0,-230.6,2.062299405495149,5
462.0,899.0,-265.4,2.062532680643704,5
462.0,899.0,-253.79999999999998,2.0625406041832868,5
462.0,899.0,-242.2,2.062547795298684,5
462.0,961.0,-253.79999999999998,2.0628280784530713,5
462.0,961.0,-242.2,2.062839521079444,5
462.0,1023.0,-253.79999999999998,2.0631649164311834,5
462.0,1085.0,-253.79999999999998,2.063552562305452,5
462.0,1519.0,-219.0,2.0621165950819913,5
462.0,2015.0,-230.6,2.0630249911452285,5
462.0,2077.0,-230.6,2.062737638831731,5
462.0,2077.0,-219.0,2.062747830468884,5
462.0,2139.0,-219.0,2.062518377038429,5
462.0,2139.0,-207.39999999999998,2.06252589670419,5
462.0,2201.0,-219.0,2.0623419669022804,5
462.0,2201.0,-207.39999999999998,2.0623487281377826,5
462.0,2201.0,-195.8,2.06235476894225,5
462.0,2263.0,-219.0,2.0622106983493156,5
462.0,2263.0,-207.39999999999998,2.0622172502682776,5
462.0,2263.0,-195.8,2.0622231715191375,5
462.0,2263.0,-184.2,2.0622284592688835,5
462.0,2325.0,-207.39999999999998,2.062124762711069,5
462.0,2325.0,-195.8,2.0621308635940574,5
462.0,2325.0,-184.2,2.062136354289398,5
462.0,2325.0,-172.60000000000002,2.062141240618042,5
462.0,2387.0,-207.39999999999998,2.06206644738479,5
462.0,2387.0,-195.8,2.062072867300507,5
462.0,2387.0,-184.2,2.0620786388270775,5
462.0,2387.0,-172.60000000000002,2.062083775915705,5
462.0,2387.0,-161.0,2.0620882937131295,5
462.0,2449.0,-195.8,2.0620459973010874,5
462.0,2449.0,-184.2,2.062051955036366,5
462.0,2449.0,-172.60000000000002,2.0620571988102414,5
462.0,2449.0,-161.0,2.062061754255695,5
462.0,2449.0,-149.39999999999998,2.062065647725066,5
462.0,2511.0,-195.8,2.0620483948812502,5
462.0,2511.0,-184.2,2.0620542366208117,5
462.0,2511.0,-172.60000000000002,2.0620592463814127,5
462.0,2511.0,-161.0,2.062063463922782,5
462.0,2511.0,-149.39999999999998,2.0620669291879863,5
462.0,2573.0,-184.2,2.0620838969953654,5
462.0,2573.0,-172.60000000000002,2.0620881115331797,5
462.0,2573.0,-161.0,2.06209141005252,5
462.0,2573.0,-149.39999999999998,2.0620938500539987,5
462.0,2573.0,-137.8,2.0620954880245574,5
462.0,2635.0,-184.2,2.062138688676001,5
462.0,2635.0,-172.60000000000002,2.062141341808514,5
462.0,2635.0,-161.0,2.0621429545942025,5
462.0,2635.0,-149.39999999999998,2.062143605889332,5
462.0,2635.0,-137.8,2.0621433720820024,5
462.0,2697.0,-172.60000000000002,2.062214546907906,5
462.0,2697.0,-161.0,2.0622136157502626,5
462.0,2697.0,-149.39999999999998,2.0622116445688587,5
462.0,2697.0,-137.8,2.0622087316929765,5
462.0,2759.0,-161.0,2.0622959961877885,5
462.0,2759.0,-149.39999999999998,2.0622906863999635,5
462.0,2821.0,-161.0,2.0623793873888756,5
462.0,2821.0,-149.39999999999998,2.062370401916558,5
506.0,31.0,-311.79999999999995,2.0568627541872377,5
506.0,31.0,-300.2,2.0565521670930638,5
506.0,31.0,-288.6,2.056227832160142,5
506.0,31.0,-277.0,2.0558901893561594,5
506.0,31.0,-265.4,2.0555399059186046,5
506.0,31.0,-253.79999999999998,2.055177908606355,5
506.0,31.0,-242.2,2.0548054163013463,5
506.0,31.0,-230.6,2.0544239717462323,5
506.0,31.0,-219.0,2.0540354708556605,5
506.0,31.0,-207.39999999999998,2.0536421876733635,5
506.0,93.0,-288.6,2.0566482902703096,5
506.0,93.0,-277.0,2.056347357092036,5
506.0,93.0,-265.4,2.0560363662088683,5
506.0,93.0,-253.79999999999998,2.0557162649895537,5
506.0,93.0,-242.2,2.0553882512905486,5
506.0,93.0,-230.6,2.055053795892488,5
506.0,93.0,-219.0,2.0547146619371395,5
506.0,93.0,-207.39999999999998,2.0543729197869345,5
506.0,155.0,-277.0,2.0571211438797294,5
506.0,155.0,-265.4,2.056872541580281,5
506.0,155.0,-253.79999999999998,2.056618427001848,5
506.0,155.0,-242.2,2.0563598846544373,5
506.0,155.0,-230.6,2.056098192482834,5
506.0,155.0,-219.0,2.055834829333058,5
506.0,155.0,-207.39999999999998,2.055571478320859,5
506.0,217.0,-253.79999999999998,2.0576535532787927,5
506.0,217.0,-242.2,2.057466503507429,5
506.0,217.0,-230.6,2.05727881373852,5
506.0,217.0,-219.0,2.057091589587317,5
506.0,217.0,-207.39999999999998,2.0569060503454972,5
506.0,217.0,-195.8,2.05672352262291,5
506.0,279.0,-253.79999999999998,2.0586402944145563,5
506.0,279.0,-242.2,2.058512894592696,5
506.0,279.0,-230.6,2.0583861698912713,5
506.0,279.0,-219.0,2.058260870049574,5
506.0,279.0,-207.39999999999998,2.058137799365354,5
506.0,279.0,-195.8,2.05801781045041,5
506.0,341.0,-253.79999999999998,2.0594843136378223,5
506.0,341.0,-242.2,2.059400949652534,5
506.0,341.0,-230.6,2.0593186890347535,5
506.0,341.0,-219.0,2.0592380059986657,5
506.0,341.0,-207.39999999999998,2.059159397774547,5
506.0,403.0,-253.79999999999998,2.0601614016722545,5
506.0,403.0,-242.2,2.0601082817820324,5
506.0,403.0,-230.6,2.060056226768097,5
506.0,403.0,-219.0,2.060005523359973,5
506.0,403.0,-207.39999999999998,2.0599564667169226,5
506.0,465.0,-253.79999999999998,2.0606866461573516,5
506.0,465.0,-242.2,2.0606534788094395,5
506.0,465.0,-230.6,2.060621157120621,5
506.0,465.0,-219.0,2.060589849547517,5
506.0,527.0,-253.79999999999998,2.061090815911967,5
506.0,527.0,-242.2,2.061070585345404,5
506.0,527.0,-230.6,2.0610509435411317,5
506.0,527.0,-219.0,2.0610319872233873,5
506.0,589.0,-265.4,2.061419478931704,5
506.0,589.0,-253.79999999999998,2.061407374620597,5
506.0,589.0,-242.2,2.0613955643851485,5
506.0,589.0,-230.6,2.0613841015904297,5
506.0,651.0,-265.4,2.061673320657667,5
506.0,651.0,-253.79999999999998,2.061667063682946,5
506.0,651.0,-242.2,2.061660909552862,5
506.0,651.0,-230.6,2.061654885171787,5
506.0,713.0,-265.4,2.061898575239922,5
506.0,713.0,-253.79999999999998,2.0618965974352066,5
506.0,713.0,-242.2,2.0618945345171955,5
506.0,775.0,-265.4,2.0621175862712553,5
506.0,775.0,-253.79999999999998,2.062119179842818,5
506.0,775.0,-242.2,2.0621204879976043,5
506.0,837.0,-253.79999999999998,2.0623555763550474,5
506.0,899.0,-253.79999999999998,2.0626250396097494,5
506.0,2201.0,-219.0,2.0623812324720205,5
506.0,2263.0,-207.39999999999998,2.0622446544436523,5
506.0,2325.0,-207.39999999999998,2.0621448690413438,5
506.0,2325.0,-195.8,2.0621517134916005,5
506.0,2387.0,-195.8,2.062091046213103,5
506.0,2387.0,-184.2,2.0620975148340874,5
506.0,2449.0,-195.8,2.0620659700823287,5
506.0,2449.0,-184.2,2.062072601445271,5
506.0,2511.0,-184.2,2.062081380215529,5
506.0,2511.0,-172.60000000000002,2.0620867891253813,5
506.0,2573.0,-184.2,2.0621228439406614,5
506.0,2573.0,-172.60000000000002,2.0621270761708113,5
506.0,2635.0,-172.60000000000002,2.062197233303918,5
550.0,31.0,-300.2,2.056202569590191,5
550.0,31.0,-288.6,2.0558131528182364,5
550.0,31.0,-277.0,2.0554025685349115,5
550.0,31.0,-265.4,2.054970961582645,5
550.0,31.0,-253.79999999999998,2.0545188000780925,5
550.0,31.0,-242.2,2.054046940430444,5
550.0,31.0,-230.6,2.053556697392135,5
550.0,31.0,-219.0,2.053049917342548,5
550.0,31.0,-207.39999999999998,2.05252905208138,5
550.0,31.0,-195.8,2.051997229326365,5
550.0,93.0,-300.2,2.0566581899762357,5
550.0,93.0,-288.6,2.056315046277051,5
550.0,93.0,-277.0,2.055955070246462,5
550.0,93.0,-265.4,2.055578662666733,5
550.0,93.0,-253.79999999999998,2.0551865168246812,5
550.0,93.0,-242.2,2.0547796676340058,5
550.0,93.0,-230.6,2.054359542544288,5
550.0,93.0,-219.0,2.0539280123804633,5
550.0,93.0,-207.39999999999998,2.0534874395818097,5
550.0,93.0,-195.8,2.0530407205767656,5
550.0,155.0,-288.6,2.0571514430165876,5
